Flare_ID,StartTime,PeakTime,EndTime,Class,ClassLetter,ClassNumber,ClassGroup,Observatory,StartPeak,PeakEnd,StartEnd,day,FAIalerts_W,FAIalerts_WStart,FAIalerts_WPeak,FAIalerts_StartPeak,FAIalerts_PeakEnd,FAIalerts_startEnd,AnticipationStart,AnticipationPeak,Peak_to_lastFAI,Time_since_prev_flare_end,Time_since_prev_flare_peak,RelAnticipation_Peak,RelAnticipation_Start
Flare_20220430_1208,2022-04-30 11:34:00,2022-04-30 11:41:00,2022-04-30 11:45:00,C5.7,C,5.7,C5-9.9,GOES,7.0,4.0,11.0,2022-04-30,1,0,1,1,0,1,,1.0,1.0,7.0,17.0,0.14285714285714285,
Flare_20220430_1209,2022-04-30 13:37:00,2022-04-30 13:47:00,2022-04-30 13:52:00,X1.1,X,1.1,X1-4.9,GOES,10.0,5.0,15.0,2022-04-30,1,1,1,0,0,0,9.0,19.0,19.0,122.0,126.0,1.9,0.9
Flare_20220430_1210,2022-04-30 17:33:00,2022-04-30 17:38:00,2022-04-30 17:42:00,C3.2,C,3.2,C1-4.9,GOES,5.0,4.0,9.0,2022-04-30,3,3,3,0,0,0,29.0,34.0,32.0,,,6.8,5.8
Flare_20220430_1211,2022-04-30 18:12:00,2022-04-30 18:25:00,2022-04-30 18:44:00,C4.0,C,4.0,C1-4.9,GOES,13.0,19.0,32.0,2022-04-30,16,3,16,13,0,13,19.0,32.0,1.0,43.0,47.0,2.4615384615384617,1.4615384615384615
Flare_20220430_1213,2022-04-30 19:42:00,2022-04-30 19:47:00,2022-04-30 19:54:00,M1.9,M,1.9,M1-4.9,GOES,5.0,7.0,12.0,2022-04-30,0,0,0,0,0,0,,,,63.0,82.0,,
Flare_20220430_1214,2022-04-30 20:13:00,2022-04-30 20:19:00,2022-04-30 20:23:00,C2.5,C,2.5,C1-4.9,GOES,6.0,4.0,10.0,2022-04-30,0,0,0,0,0,0,,,,25.0,32.0,,
Flare_20220430_1215,2022-04-30 21:47:00,2022-04-30 21:59:00,2022-04-30 22:15:00,C2.9,C,2.9,C1-4.9,GOES,12.0,16.0,28.0,2022-04-30,0,0,0,0,0,0,,,,96.0,100.0,,
Flare_20220503_1216,2022-05-03 00:09:00,2022-05-03 00:15:00,2022-05-03 00:19:00,B8.9,B,8.9,B5-9.9,GOES,6.0,4.0,10.0,2022-05-03,0,0,0,0,0,0,,,,,,,
Flare_20220503_1217,2022-05-03 01:00:00,2022-05-03 01:06:00,2022-05-03 01:14:00,B8.1,B,8.1,B5-9.9,GOES,6.0,8.0,14.0,2022-05-03,0,0,0,0,0,0,,,,47.0,51.0,,
Flare_20220503_1218,2022-05-03 01:27:00,2022-05-03 01:38:00,2022-05-03 01:48:00,C6.2,C,6.2,C5-9.9,GOES,11.0,10.0,21.0,2022-05-03,0,0,0,0,0,0,,,,24.0,32.0,,
Flare_20220503_1219,2022-05-03 04:39:00,2022-05-03 04:53:00,2022-05-03 04:58:00,C2.8,C,2.8,C1-4.9,GOES,14.0,5.0,19.0,2022-05-03,6,0,6,6,0,6,,6.0,1.0,,,0.42857142857142855,
Flare_20220503_1220,2022-05-03 04:58:00,2022-05-03 05:03:00,2022-05-03 05:07:00,C2.5,C,2.5,C1-4.9,GOES,5.0,4.0,9.0,2022-05-03,0,0,0,0,0,0,,,,5.0,10.0,,
Flare_20220503_1221,2022-05-03 07:11:00,2022-05-03 07:21:00,2022-05-03 07:24:00,B9.7,B,9.7,B5-9.9,GOES,10.0,3.0,13.0,2022-05-03,3,0,3,3,0,3,,4.0,2.0,134.0,138.0,0.4,
Flare_20220503_1222,2022-05-03 07:24:00,2022-05-03 07:28:00,2022-05-03 07:32:00,C1.1,C,1.1,C1-4.9,GOES,4.0,4.0,8.0,2022-05-03,0,0,0,0,0,0,,,,4.0,7.0,,
Flare_20220503_1223,2022-05-03 07:34:00,2022-05-03 07:53:00,2022-05-03 08:01:00,M1.3,M,1.3,M1-4.9,GOES,19.0,8.0,27.0,2022-05-03,13,0,13,13,0,13,,13.0,1.0,21.0,25.0,0.6842105263157895,
Flare_20220503_1224,2022-05-03 11:52:00,2022-05-03 12:03:00,2022-05-03 12:09:00,C1.6,C,1.6,C1-4.9,GOES,11.0,6.0,17.0,2022-05-03,6,0,6,6,0,6,,6.0,1.0,,,0.5454545454545454,
Flare_20220503_1225,2022-05-03 12:49:00,2022-05-03 12:56:00,2022-05-03 13:09:00,B7.5,B,7.5,B5-9.9,GOES,7.0,13.0,20.0,2022-05-03,1,0,1,1,0,1,,1.0,1.0,47.0,53.0,0.14285714285714285,
Flare_20220503_1226,2022-05-03 13:09:00,2022-05-03 13:25:00,2022-05-03 13:31:00,X1.1,X,1.1,X1-4.9,GOES,16.0,6.0,22.0,2022-05-03,3,0,3,3,0,3,,6.0,4.0,16.0,29.0,0.375,
Flare_20220503_1227,2022-05-03 18:45:00,2022-05-03 18:53:00,2022-05-03 18:57:00,C1.5,C,1.5,C1-4.9,GOES,8.0,4.0,12.0,2022-05-03,10,5,10,5,0,5,10.0,18.0,4.0,,,2.25,1.25
Flare_20220510_1229,2022-05-10 01:35:00,2022-05-10 01:51:00,2022-05-10 02:06:00,C1.6,C,1.6,C1-4.9,GOES,16.0,15.0,31.0,2022-05-10,9,1,9,8,0,8,30.0,46.0,5.0,,,2.875,1.875
Flare_20220510_1230,2022-05-10 07:46:00,2022-05-10 07:55:00,2022-05-10 08:05:00,C2.9,C,2.9,C1-4.9,GOES,9.0,10.0,19.0,2022-05-10,4,0,4,4,0,4,,4.0,1.0,,,0.4444444444444444,
Flare_20220510_1231,2022-05-10 09:52:00,2022-05-10 10:01:00,2022-05-10 10:07:00,C1.9,C,1.9,C1-4.9,GOES,9.0,6.0,15.0,2022-05-10,10,6,10,4,0,4,7.0,16.0,1.0,116.0,126.0,1.7777777777777777,0.7777777777777778
Flare_20220510_1232,2022-05-10 11:49:00,2022-05-10 11:55:00,2022-05-10 11:59:00,C1.0,C,1.0,C1-4.9,GOES,6.0,4.0,10.0,2022-05-10,1,0,1,1,0,1,,1.0,1.0,108.0,114.0,0.16666666666666666,
Flare_20220510_1233,2022-05-10 12:50:00,2022-05-10 12:58:00,2022-05-10 13:05:00,C2.8,C,2.8,C1-4.9,GOES,8.0,7.0,15.0,2022-05-10,2,2,2,0,0,0,9.0,17.0,16.0,59.0,63.0,2.125,1.125
Flare_20220510_1234,2022-05-10 13:09:00,2022-05-10 13:14:00,2022-05-10 13:18:00,C1.8,C,1.8,C1-4.9,GOES,5.0,4.0,9.0,2022-05-10,0,0,0,0,0,0,,,,9.0,16.0,,
Flare_20220510_1235,2022-05-10 13:25:00,2022-05-10 13:36:00,2022-05-10 13:39:00,C4.7,C,4.7,C1-4.9,GOES,11.0,3.0,14.0,2022-05-10,4,0,4,4,0,4,,4.0,1.0,18.0,22.0,0.36363636363636365,
Flare_20220510_1237,2022-05-10 13:50:00,2022-05-10 13:55:00,2022-05-10 13:59:00,X1.5,X,1.5,X1-4.9,GOES,5.0,4.0,9.0,2022-05-10,0,0,0,0,0,0,,,,16.0,19.0,,
Flare_20220510_1238,2022-05-10 21:19:00,2022-05-10 22:07:00,2022-05-10 22:55:00,C2.1,C,2.1,C1-4.9,GOES,48.0,48.0,96.0,2022-05-10,11,0,11,11,0,11,,42.0,26.0,,,0.875,
Flare_20220510_1239,2022-05-10 22:55:00,2022-05-10 23:02:00,2022-05-10 23:09:00,C1.5,C,1.5,C1-4.9,GOES,7.0,7.0,14.0,2022-05-10,0,0,0,0,0,0,,,,7.0,55.0,,
Flare_20220510_1240,2022-05-10 23:09:00,2022-05-10 23:15:00,2022-05-10 23:19:00,C1.6,C,1.6,C1-4.9,GOES,6.0,4.0,10.0,2022-05-10,0,0,0,0,0,0,,,,6.0,13.0,,
Flare_20230106_1255,2023-01-06 00:43:00,2023-01-06 00:57:00,2023-01-06 01:07:00,X1.2,X,1.2,X1-4.9,GOES,14.0,10.0,24.0,2023-01-06,5,0,5,5,0,5,,7.0,3.0,,,0.5,
Flare_20230106_1256,2023-01-06 03:24:00,2023-01-06 03:34:00,2023-01-06 03:44:00,C3.5,C,3.5,C1-4.9,GOES,10.0,10.0,20.0,2023-01-06,4,0,4,4,0,4,,4.0,1.0,147.0,157.0,0.4,
Flare_20230106_1257,2023-01-06 03:56:00,2023-01-06 04:02:00,2023-01-06 04:12:00,C1.8,C,1.8,C1-4.9,GOES,6.0,10.0,16.0,2023-01-06,1,0,1,1,0,1,,1.0,1.0,18.0,28.0,0.16666666666666666,
Flare_20230106_1258,2023-01-06 11:58:00,2023-01-06 12:05:00,2023-01-06 12:20:00,C1.5,C,1.5,C1-4.9,GOES,7.0,15.0,22.0,2023-01-06,1,0,1,1,0,1,,1.0,1.0,,,0.14285714285714285,
Flare_20230106_1259,2023-01-06 12:23:00,2023-01-06 12:26:00,2023-01-06 12:33:00,C1.8,C,1.8,C1-4.9,GOES,3.0,7.0,10.0,2023-01-06,0,0,0,0,0,0,,,,6.0,21.0,,
Flare_20230106_1260,2023-01-06 14:50:00,2023-01-06 14:55:00,2023-01-06 15:01:00,C1.7,C,1.7,C1-4.9,GOES,5.0,6.0,11.0,2023-01-06,1,0,1,1,0,1,,1.0,1.0,142.0,149.0,0.2,
Flare_20230106_1261,2023-01-06 15:51:00,2023-01-06 15:59:00,2023-01-06 16:12:00,C1.8,C,1.8,C1-4.9,GOES,8.0,13.0,21.0,2023-01-06,1,0,1,1,0,1,,1.0,1.0,58.0,64.0,0.125,
Flare_20230106_1262,2023-01-06 18:43:00,2023-01-06 18:53:00,2023-01-06 18:58:00,C6.2,C,6.2,C5-9.9,GOES,10.0,5.0,15.0,2023-01-06,4,0,4,4,0,4,,4.0,1.0,161.0,174.0,0.4,
Flare_20230106_1263,2023-01-06 20:21:00,2023-01-06 20:27:00,2023-01-06 20:31:00,C5.0,C,5.0,C5-9.9,GOES,6.0,4.0,10.0,2023-01-06,4,2,4,2,0,2,27.0,33.0,1.0,89.0,94.0,5.5,4.5
Flare_20230106_1264,2023-01-06 23:17:00,2023-01-06 23:23:00,2023-01-06 23:29:00,C2.5,C,2.5,C1-4.9,GOES,6.0,6.0,12.0,2023-01-06,1,0,1,1,0,1,,1.0,1.0,172.0,176.0,0.16666666666666666,
Flare_20230109_1265,2023-01-09 00:28:00,2023-01-09 00:43:00,2023-01-09 00:51:00,C5.1,C,5.1,C5-9.9,GOES,15.0,8.0,23.0,2023-01-09,9,0,9,9,0,9,,9.0,1.0,,,0.6,
Flare_20230109_1267,2023-01-09 01:54:00,2023-01-09 02:00:00,2023-01-09 02:02:00,C4.3,C,4.3,C1-4.9,GOES,6.0,2.0,8.0,2023-01-09,0,0,0,0,0,0,,,,69.0,77.0,,
Flare_20230109_1268,2023-01-09 02:02:00,2023-01-09 02:07:00,2023-01-09 02:11:00,C5.7,C,5.7,C5-9.9,GOES,5.0,4.0,9.0,2023-01-09,1,0,1,1,0,1,,4.0,4.0,5.0,7.0,0.8,
Flare_20230109_1269,2023-01-09 04:46:00,2023-01-09 04:51:00,2023-01-09 04:55:00,C4.8,C,4.8,C1-4.9,GOES,5.0,4.0,9.0,2023-01-09,4,4,4,0,0,0,30.0,35.0,12.0,160.0,164.0,7.0,6.0
Flare_20230109_1270,2023-01-09 05:45:00,2023-01-09 05:53:00,2023-01-09 06:00:00,C3.0,C,3.0,C1-4.9,GOES,8.0,7.0,15.0,2023-01-09,3,0,3,3,0,3,,3.0,1.0,58.0,62.0,0.375,
Flare_20230109_1271,2023-01-09 06:57:00,2023-01-09 07:05:00,2023-01-09 07:15:00,C2.9,C,2.9,C1-4.9,GOES,8.0,10.0,18.0,2023-01-09,4,0,4,4,0,4,,4.0,1.0,65.0,72.0,0.5,
Flare_20230109_1272,2023-01-09 08:45:00,2023-01-09 09:01:00,2023-01-09 09:16:00,M2.1,M,2.1,M1-4.9,GOES,16.0,15.0,31.0,2023-01-09,14,4,14,10,0,10,4.0,20.0,1.0,106.0,116.0,1.25,0.25
Flare_20230109_1273,2023-01-09 13:15:00,2023-01-09 13:22:00,2023-01-09 13:31:00,M1.0,M,1.0,M1-4.9,GOES,7.0,9.0,16.0,2023-01-09,2,0,2,2,0,2,,2.0,1.0,,,0.2857142857142857,
Flare_20230109_1274,2023-01-09 14:48:00,2023-01-09 15:05:00,2023-01-09 15:14:00,C7.8,C,7.8,C5-9.9,GOES,17.0,9.0,26.0,2023-01-09,10,7,10,3,0,3,27.0,44.0,4.0,94.0,103.0,2.588235294117647,1.588235294117647
Flare_20230109_1275,2023-01-09 15:43:00,2023-01-09 15:46:00,2023-01-09 15:56:00,C5.1,C,5.1,C5-9.9,GOES,3.0,10.0,13.0,2023-01-09,1,1,1,0,0,0,10.0,13.0,13.0,32.0,41.0,4.333333333333333,3.3333333333333335
Flare_20230109_1276,2023-01-09 16:43:00,2023-01-09 16:48:00,2023-01-09 16:57:00,C4.6,C,4.6,C1-4.9,GOES,5.0,9.0,14.0,2023-01-09,1,0,1,1,0,1,,1.0,1.0,52.0,62.0,0.2,
Flare_20230109_1277,2023-01-09 18:37:00,2023-01-09 18:50:00,2023-01-09 18:57:00,X1.9,X,1.9,X1-4.9,GOES,13.0,7.0,20.0,2023-01-09,15,12,15,3,0,3,22.0,35.0,6.0,113.0,122.0,2.6923076923076925,1.6923076923076923
Flare_20230109_1278,2023-01-09 20:50:00,2023-01-09 20:55:00,2023-01-09 21:02:00,C5.9,C,5.9,C5-9.9,GOES,5.0,7.0,12.0,2023-01-09,0,0,0,0,0,0,,,,118.0,125.0,,
Flare_20230109_1279,2023-01-09 22:02:00,2023-01-09 22:09:00,2023-01-09 22:14:00,C4.1,C,4.1,C1-4.9,GOES,7.0,5.0,12.0,2023-01-09,2,0,2,2,0,2,,2.0,1.0,67.0,74.0,0.2857142857142857,
Flare_20230109_1280,2023-01-09 22:27:00,2023-01-09 22:34:00,2023-01-09 22:41:00,C4.3,C,4.3,C1-4.9,GOES,7.0,7.0,14.0,2023-01-09,3,0,3,3,0,3,,3.0,1.0,20.0,25.0,0.42857142857142855,
Flare_20230109_1281,2023-01-09 22:44:00,2023-01-09 22:58:00,2023-01-09 23:22:00,C6.7,C,6.7,C5-9.9,GOES,14.0,24.0,38.0,2023-01-09,12,0,12,12,0,12,,12.0,1.0,17.0,24.0,0.8571428571428571,
Flare_20230110_1282,2023-01-10 00:09:00,2023-01-10 00:16:00,2023-01-10 00:22:00,M5.1,M,5.1,M5-9.9,GOES,7.0,6.0,13.0,2023-01-10,0,0,0,0,0,0,,,,54.0,78.0,,
Flare_20230110_1283,2023-01-10 00:47:00,2023-01-10 00:51:00,2023-01-10 01:10:00,C6.3,C,6.3,C5-9.9,GOES,4.0,19.0,23.0,2023-01-10,0,0,0,0,0,0,,,,29.0,35.0,,
Flare_20230110_1284,2023-01-10 02:08:00,2023-01-10 02:16:00,2023-01-10 02:24:00,M1.0,M,1.0,M1-4.9,GOES,8.0,8.0,16.0,2023-01-10,5,3,5,2,0,2,26.0,34.0,1.0,66.0,85.0,4.25,3.25
Flare_20230110_1285,2023-01-10 02:33:00,2023-01-10 02:41:00,2023-01-10 02:54:00,M2.6,M,2.6,M1-4.9,GOES,8.0,13.0,21.0,2023-01-10,1,0,1,1,0,1,,1.0,1.0,17.0,25.0,0.125,
Flare_20230110_1286,2023-01-10 03:37:00,2023-01-10 03:43:00,2023-01-10 03:49:00,C5.4,C,5.4,C5-9.9,GOES,6.0,6.0,12.0,2023-01-10,0,0,0,0,0,0,,,,49.0,62.0,,
Flare_20230110_1287,2023-01-10 05:12:00,2023-01-10 05:17:00,2023-01-10 05:25:00,C2.5,C,2.5,C1-4.9,GOES,5.0,8.0,13.0,2023-01-10,2,1,2,1,0,1,28.0,33.0,1.0,88.0,94.0,6.6,5.6
Flare_20230110_1288,2023-01-10 05:54:00,2023-01-10 05:59:00,2023-01-10 06:16:00,C3.8,C,3.8,C1-4.9,GOES,5.0,17.0,22.0,2023-01-10,5,3,5,2,0,2,19.0,24.0,1.0,34.0,42.0,4.8,3.8
Flare_20230110_1289,2023-01-10 08:04:00,2023-01-10 08:16:00,2023-01-10 08:22:00,C5.3,C,5.3,C5-9.9,GOES,12.0,6.0,18.0,2023-01-10,7,1,7,6,0,6,25.0,37.0,1.0,120.0,137.0,3.0833333333333335,2.0833333333333335
Flare_20230110_1290,2023-01-10 08:54:00,2023-01-10 09:06:00,2023-01-10 09:21:00,C8.8,C,8.8,C5-9.9,GOES,12.0,15.0,27.0,2023-01-10,6,2,6,4,0,4,23.0,35.0,6.0,44.0,50.0,2.9166666666666665,1.9166666666666667
Flare_20230110_1291,2023-01-10 10:59:00,2023-01-10 11:08:00,2023-01-10 11:12:00,M1.0,M,1.0,M1-4.9,GOES,9.0,4.0,13.0,2023-01-10,11,4,11,7,0,7,26.0,35.0,3.0,107.0,122.0,3.888888888888889,2.888888888888889
Flare_20230110_1292,2023-01-10 12:10:00,2023-01-10 12:17:00,2023-01-10 12:21:00,C8.5,C,8.5,C5-9.9,GOES,7.0,4.0,11.0,2023-01-10,1,0,1,1,0,1,,2.0,2.0,65.0,69.0,0.2857142857142857,
Flare_20230110_1293,2023-01-10 12:41:00,2023-01-10 12:45:00,2023-01-10 12:49:00,C5.3,C,5.3,C5-9.9,GOES,4.0,4.0,8.0,2023-01-10,2,2,2,0,0,0,3.0,7.0,6.0,24.0,28.0,1.75,0.75
Flare_20230110_1294,2023-01-10 12:58:00,2023-01-10 13:02:00,2023-01-10 13:17:00,C5.1,C,5.1,C5-9.9,GOES,4.0,15.0,19.0,2023-01-10,0,0,0,0,0,0,,,,13.0,17.0,,
Flare_20230110_1295,2023-01-10 13:49:00,2023-01-10 13:59:00,2023-01-10 14:05:00,C6.8,C,6.8,C5-9.9,GOES,10.0,6.0,16.0,2023-01-10,11,3,11,8,0,8,12.0,22.0,1.0,42.0,57.0,2.2,1.2
Flare_20230110_1296,2023-01-10 14:44:00,2023-01-10 14:47:00,2023-01-10 14:53:00,C8.7,C,8.7,C5-9.9,GOES,3.0,6.0,9.0,2023-01-10,3,3,3,0,0,0,8.0,11.0,9.0,42.0,48.0,3.6666666666666665,2.6666666666666665
Flare_20230110_1297,2023-01-10 16:02:00,2023-01-10 16:13:00,2023-01-10 16:26:00,C7.3,C,7.3,C5-9.9,GOES,11.0,13.0,24.0,2023-01-10,25,14,25,11,0,11,14.0,25.0,1.0,80.0,86.0,2.272727272727273,1.2727272727272727
Flare_20230110_1298,2023-01-10 17:17:00,2023-01-10 17:28:00,2023-01-10 17:34:00,M1.3,M,1.3,M1-4.9,GOES,11.0,6.0,17.0,2023-01-10,0,0,0,0,0,0,,,,62.0,75.0,,
Flare_20230110_1299,2023-01-10 17:44:00,2023-01-10 17:48:00,2023-01-10 17:52:00,M1.2,M,1.2,M1-4.9,GOES,4.0,4.0,8.0,2023-01-10,0,0,0,0,0,0,,,,14.0,20.0,,
Flare_20230110_1300,2023-01-10 19:31:00,2023-01-10 19:38:00,2023-01-10 19:43:00,C3.3,C,3.3,C1-4.9,GOES,7.0,5.0,12.0,2023-01-10,3,2,3,1,0,1,20.0,27.0,1.0,106.0,110.0,3.857142857142857,2.857142857142857
Flare_20230110_1301,2023-01-10 20:09:00,2023-01-10 20:18:00,2023-01-10 20:26:00,C2.8,C,2.8,C1-4.9,GOES,9.0,8.0,17.0,2023-01-10,5,0,5,5,0,5,,5.0,1.0,35.0,40.0,0.5555555555555556,
Flare_20230110_1303,2023-01-10 22:39:00,2023-01-10 22:47:00,2023-01-10 22:52:00,X1.0,X,1.0,X1-4.9,GOES,8.0,5.0,13.0,2023-01-10,7,6,7,1,0,1,15.0,23.0,3.0,141.0,149.0,2.875,1.875
Flare_20230110_1304,2023-01-10 23:45:00,2023-01-10 23:57:00,2023-01-11 00:07:00,C5.2,C,5.2,C5-9.9,GOES,12.0,10.0,22.0,2023-01-10,7,0,7,7,0,7,,7.0,1.0,65.0,70.0,0.5833333333333334,
Flare_20230211_1306,2023-02-11 06:10:00,2023-02-11 06:20:00,2023-02-11 06:27:00,C5.2,C,5.2,C5-9.9,GOES,10.0,7.0,17.0,2023-02-11,8,3,8,5,0,5,11.0,21.0,1.0,,,2.1,1.1
Flare_20230211_1308,2023-02-11 06:42:00,2023-02-11 06:45:00,2023-02-11 06:51:00,C7.2,C,7.2,C5-9.9,GOES,3.0,6.0,9.0,2023-02-11,2,2,2,0,0,0,10.0,13.0,12.0,18.0,25.0,4.333333333333333,3.3333333333333335
Flare_20230211_1309,2023-02-11 07:48:00,2023-02-11 07:56:00,2023-02-11 07:59:00,C9.9,C,9.9,C5-9.9,GOES,8.0,3.0,11.0,2023-02-11,3,0,3,3,0,3,,3.0,1.0,65.0,71.0,0.375,
Flare_20230211_1310,2023-02-11 07:59:00,2023-02-11 08:08:00,2023-02-11 08:15:00,M2.2,M,2.2,M1-4.9,GOES,9.0,7.0,16.0,2023-02-11,0,0,0,0,0,0,,,,9.0,12.0,,
Flare_20230211_1311,2023-02-11 09:13:00,2023-02-11 09:21:00,2023-02-11 09:32:00,C7.3,C,7.3,C5-9.9,GOES,8.0,11.0,19.0,2023-02-11,1,0,1,1,0,1,,1.0,1.0,66.0,73.0,0.125,
Flare_20230211_1312,2023-02-11 10:42:00,2023-02-11 10:58:00,2023-02-11 11:29:00,M1.0,M,1.0,M1-4.9,GOES,16.0,31.0,47.0,2023-02-11,18,4,18,14,0,14,16.0,32.0,1.0,86.0,97.0,2.0,1.0
Flare_20230211_1313,2023-02-11 11:29:00,2023-02-11 11:34:00,2023-02-11 11:41:00,M1.4,M,1.4,M1-4.9,GOES,5.0,7.0,12.0,2023-02-11,0,0,0,0,0,0,,,,5.0,36.0,,
Flare_20230211_1314,2023-02-11 12:05:00,2023-02-11 12:09:00,2023-02-11 12:15:00,M1.5,M,1.5,M1-4.9,GOES,4.0,6.0,10.0,2023-02-11,5,3,5,2,0,2,3.0,7.0,3.0,28.0,35.0,1.75,0.75
Flare_20230211_1315,2023-02-11 12:18:00,2023-02-11 12:23:00,2023-02-11 12:28:00,M1.1,M,1.1,M1-4.9,GOES,5.0,5.0,10.0,2023-02-11,0,0,0,0,0,0,,,,8.0,14.0,,
Flare_20230211_1316,2023-02-11 12:28:00,2023-02-11 12:40:00,2023-02-11 12:49:00,M1.5,M,1.5,M1-4.9,GOES,12.0,9.0,21.0,2023-02-11,4,0,4,4,0,4,,4.0,1.0,12.0,17.0,0.3333333333333333,
Flare_20230211_1317,2023-02-11 15:40:00,2023-02-11 15:48:00,2023-02-11 15:54:00,X1.1,X,1.1,X1-4.9,GOES,8.0,6.0,14.0,2023-02-11,3,3,3,0,0,0,14.0,22.0,20.0,179.0,,2.75,1.75
Flare_20230211_1318,2023-02-11 17:11:00,2023-02-11 17:23:00,2023-02-11 17:31:00,M1.4,M,1.4,M1-4.9,GOES,12.0,8.0,20.0,2023-02-11,19,7,19,12,0,12,14.0,26.0,1.0,89.0,95.0,2.1666666666666665,1.1666666666666667
Flare_20230211_1319,2023-02-11 22:45:00,2023-02-11 22:57:00,2023-02-11 23:12:00,C8.7,C,8.7,C5-9.9,GOES,12.0,15.0,27.0,2023-02-11,19,11,19,8,0,8,26.0,38.0,1.0,,,3.1666666666666665,2.1666666666666665
Flare_20230217_1320,2023-02-17 01:31:00,2023-02-17 01:35:00,2023-02-17 01:42:00,C3.8,C,3.8,C1-4.9,GOES,4.0,7.0,11.0,2023-02-17,0,0,0,0,0,0,,,,,,,
Flare_20230217_1321,2023-02-17 04:19:00,2023-02-17 04:25:00,2023-02-17 04:34:00,C1.3,C,1.3,C1-4.9,GOES,6.0,9.0,15.0,2023-02-17,1,1,1,0,0,0,8.0,14.0,14.0,163.0,170.0,2.3333333333333335,1.3333333333333333
Flare_20230217_1322,2023-02-17 07:29:00,2023-02-17 07:33:00,2023-02-17 07:43:00,C1.9,C,1.9,C1-4.9,GOES,4.0,10.0,14.0,2023-02-17,1,1,1,0,0,0,10.0,14.0,14.0,179.0,,3.5,2.5
Flare_20230217_1323,2023-02-17 09:29:00,2023-02-17 09:38:00,2023-02-17 09:42:00,C2.2,C,2.2,C1-4.9,GOES,9.0,4.0,13.0,2023-02-17,2,0,2,2,0,2,,2.0,1.0,115.0,125.0,0.2222222222222222,
Flare_20230217_1324,2023-02-17 10:24:00,2023-02-17 10:33:00,2023-02-17 10:39:00,C2.1,C,2.1,C1-4.9,GOES,9.0,6.0,15.0,2023-02-17,3,0,3,3,0,3,,3.0,1.0,51.0,55.0,0.3333333333333333,
Flare_20230217_1325,2023-02-17 10:44:00,2023-02-17 10:50:00,2023-02-17 11:00:00,C2.0,C,2.0,C1-4.9,GOES,6.0,10.0,16.0,2023-02-17,1,0,1,1,0,1,,1.0,1.0,11.0,17.0,0.16666666666666666,
Flare_20230217_1326,2023-02-17 11:43:00,2023-02-17 11:48:00,2023-02-17 11:52:00,C2.0,C,2.0,C1-4.9,GOES,5.0,4.0,9.0,2023-02-17,2,2,2,0,0,0,5.0,10.0,9.0,48.0,58.0,2.0,1.0
Flare_20230702_1357,2023-07-02 02:29:00,2023-07-02 02:35:00,2023-07-02 02:40:00,M2.0,M,2.0,M1-4.9,GOES,6.0,5.0,11.0,2023-07-02,2,2,2,0,0,0,15.0,21.0,20.0,,,3.5,2.5
Flare_20230702_1358,2023-07-02 02:46:00,2023-07-02 02:56:00,2023-07-02 03:02:00,C4.1,C,4.1,C1-4.9,GOES,10.0,6.0,16.0,2023-07-02,4,0,4,4,0,4,,4.0,1.0,16.0,21.0,0.4,
Flare_20230702_1359,2023-07-02 03:27:00,2023-07-02 03:34:00,2023-07-02 03:38:00,C2.9,C,2.9,C1-4.9,GOES,7.0,4.0,11.0,2023-07-02,5,5,5,0,0,0,5.0,12.0,8.0,32.0,38.0,1.7142857142857142,0.7142857142857143
Flare_20230702_1360,2023-07-02 08:17:00,2023-07-02 08:24:00,2023-07-02 08:34:00,C6.5,C,6.5,C5-9.9,GOES,7.0,10.0,17.0,2023-07-02,4,2,4,2,0,2,2.0,9.0,1.0,,,1.2857142857142858,0.2857142857142857
Flare_20230702_1361,2023-07-02 08:45:00,2023-07-02 08:53:00,2023-07-02 08:58:00,C8.8,C,8.8,C5-9.9,GOES,8.0,5.0,13.0,2023-07-02,1,0,1,1,0,1,,8.0,8.0,19.0,29.0,1.0,
Flare_20230702_1362,2023-07-02 11:06:00,2023-07-02 11:09:00,2023-07-02 11:24:00,C2.4,C,2.4,C1-4.9,GOES,3.0,15.0,18.0,2023-07-02,0,0,0,0,0,0,,,,131.0,136.0,,
Flare_20230702_1363,2023-07-02 17:25:00,2023-07-02 17:35:00,2023-07-02 17:48:00,C2.6,C,2.6,C1-4.9,GOES,10.0,13.0,23.0,2023-07-02,7,0,7,7,0,7,,7.0,1.0,,,0.7,
Flare_20230702_1364,2023-07-02 21:19:00,2023-07-02 21:26:00,2023-07-02 21:31:00,C7.3,C,7.3,C5-9.9,GOES,7.0,5.0,12.0,2023-07-02,5,5,5,0,0,0,24.0,31.0,27.0,,,4.428571428571429,3.4285714285714284
Flare_20230805_1365,2023-08-05 00:29:00,2023-08-05 00:35:00,2023-08-05 00:44:00,C2.6,C,2.6,C1-4.9,GOES,6.0,9.0,15.0,2023-08-05,2,2,2,0,0,0,19.0,25.0,24.0,,,4.166666666666667,3.1666666666666665
Flare_20230805_1366,2023-08-05 02:10:00,2023-08-05 02:23:00,2023-08-05 02:28:00,C3.7,C,3.7,C1-4.9,GOES,13.0,5.0,18.0,2023-08-05,5,2,5,3,0,3,4.0,17.0,5.0,99.0,108.0,1.3076923076923077,0.3076923076923077
